date,Close,Bid,Ask,asset
19-Jul-2013,93.90,93.80,93.91,HYG
12-Jul-2013,92.56,92.26,92.66,HYG
05-Jul-2013,89.85,89.59,90.02,HYG
28-Jun-2013,90.88,90.86,91.00,HYG
21-Jun-2013,90.15,90.11,91.02,HYG
14-Jun-2013,92.81,92.50,92.92,HYG
07-Jun-2013,92.34,92.09,92.50,HYG
31-May-2013,92.92,92.88,93.40,HYG
24-May-2013,94.71,94.66,94.76,HYG
17-May-2013,95.46,95.40,95.45,HYG
10-May-2013,95.51,95.50,95.59,HYG
03-May-2013,95.96,95.79,96.02,HYG
26-Apr-2013,95.37,95.32,95.55,HYG
19-Apr-2013,94.45,94.44,94.50,HYG
12-Apr-2013,94.75,94.73,94.79,HYG
05-Apr-2013,94.02,93.71,94.05,HYG
29-Mar-2013,94.35,94.35,94.37,HYG
22-Mar-2013,94.31,94.31,94.38,HYG
15-Mar-2013,94.38,94.38,94.42,HYG
08-Mar-2013,94.11,93.90,94.12,HYG
01-Mar-2013,93.72,93.64,93.72,HYG
22-Feb-2013,93.75,93.44,93.77,HYG
15-Feb-2013,93.42,93.28,93.56,HYG
08-Feb-2013,93.00,92.93,92.96,HYG
01-Feb-2013,93.48,93.46,93.54,HYG
25-Jan-2013,94.85,94.79,94.98,HYG
18-Jan-2013,94.72,94.53,94.74,HYG
11-Jan-2013,94.52,94.46,94.52,HYG
04-Jan-2013,94.00,93.90,94.01,HYG
28-Dec-2012,92.95,92.94,93.09,HYG
21-Dec-2012,93.63,93.58,93.64,HYG
14-Dec-2012,93.26,93.27,93.32,HYG
07-Dec-2012,93.21,93.15,93.41,HYG
30-Nov-2012,93.05,93.05,93.09,HYG
23-Nov-2012,92.37,92.35,92.45,HYG
16-Nov-2012,90.93,90.87,90.97,HYG
09-Nov-2012,91.39,91.38,91.49,HYG
02-Nov-2012,92.41,92.26,92.48,HYG
26-Oct-2012,92.48,92.36,92.56,HYG
19-Oct-2012,92.96,92.85,93.07,HYG
12-Oct-2012,92.51,92.40,92.55,HYG
05-Oct-2012,92.46,92.30,92.61,HYG
