date,Close,Bid,Ask,asset
23-Aug-2019,21170.0 ,21160.0 ,21170.0 ,1321
16-Aug-2019,20880.0 ,20870.0 ,20880.0 ,1321
09-Aug-2019,21130.0 ,21130.0 ,21140.0 ,1321
02-Aug-2019,21540.0 ,21520.0 ,21550.0 ,1321
26-Jul-2019,22110.0 ,22110.0 ,22120.0 ,1321
19-Jul-2019,21910.0 ,21910.0 ,21930.0 ,1321
12-Jul-2019,22150.0 ,22130.0 ,22150.0 ,1321
05-Jul-2019,22190.0 ,22190.0 ,22200.0 ,1321
28-Jun-2019,22110.0 ,22100.0 ,22120.0 ,1321
21-Jun-2019,22090.0 ,22080.0 ,22090.0 ,1321
14-Jun-2019,21940.0 ,21930.0 ,21950.0 ,1321
07-Jun-2019,21720.0 ,21710.0 ,21720.0 ,1321
31-May-2019,21410.0 ,21400.0 ,21410.0 ,1321
24-May-2019,21950.0 ,21930.0 ,21960.0 ,1321
17-May-2019,22110.0 ,22090.0 ,22110.0 ,1321
10-May-2019,22210.0 ,22190.0 ,22210.0 ,1321
26-Apr-2019,23120.0 ,23110.0 ,23130.0 ,1321
19-Apr-2019,23050.0 ,23050.0 ,23060.0 ,1321
12-Apr-2019,22710.0 ,22700.0 ,22710.0 ,1321
05-Apr-2019,22630.0 ,22630.0 ,22650.0 ,1321
29-Mar-2019,22030.0 ,22020.0 ,22030.0 ,1321
22-Mar-2019,22190.0 ,22190.0 ,22210.0 ,1321
15-Mar-2019,22120.0 ,22110.0 ,22120.0 ,1321
08-Mar-2019,21660.0 ,21660.0 ,21670.0 ,1321
01-Mar-2019,22280.0 ,22270.0 ,22280.0 ,1321
22-Feb-2019,22070.0 ,22070.0 ,22080.0 ,1321
15-Feb-2019,21510.0 ,21510.0 ,21520.0 ,1321
08-Feb-2019,20960.0 ,20950.0 ,20960.0 ,1321
01-Feb-2019,21400.0 ,21390.0 ,21400.0 ,1321
25-Jan-2019,21400.0 ,21400.0 ,21410.0 ,1321
18-Jan-2019,21280.0 ,21280.0 ,21290.0 ,1321
11-Jan-2019,20970.0 ,20970.0 ,20980.0 ,1321
04-Jan-2019,20130.0 ,20110.0 ,20130.0 ,1321
28-Dec-2018,20580.0 ,20560.0 ,20580.0 ,1321
21-Dec-2018,20760.0 ,20740.0 ,20760.0 ,1321
14-Dec-2018,21990.0 ,21970.0 ,21990.0 ,1321
07-Dec-2018,22290.0 ,22290.0 ,22310.0 ,1321
30-Nov-2018,22990.0 ,22970.0 ,22990.0 ,1321
23-Nov-2018,22270.0 ,22270.0 ,22290.0 ,1321
16-Nov-2018,22320.0 ,22300.0 ,22320.0 ,1321
09-Nov-2018,22890.0 ,22890.0 ,22900.0 ,1321
02-Nov-2018,22880.0 ,22870.0 ,22890.0 ,1321
26-Oct-2018,21770.0 ,21760.0 ,21800.0 ,1321
19-Oct-2018,23160.0 ,23150.0 ,23170.0 ,1321
12-Oct-2018,23340.0 ,23330.0 ,23340.0 ,1321
05-Oct-2018,24440.0 ,24440.0 ,24460.0 ,1321
28-Sept-2018,24780.0 ,24780.0 ,24800.0 ,1321
21-Sept-2018,24380.0 ,24380.0 ,24390.0 ,1321
14-Sept-2018,23590.0 ,23580.0 ,23590.0 ,1321
07-Sept-2018,22780.0 ,22780.0 ,22800.0 ,1321
31-Aug-2018,23330.0 ,23330.0 ,23340.0 ,1321
24-Aug-2018,23060.0 ,23060.0 ,23070.0 ,1321
17-Aug-2018,22740.0 ,22740.0 ,22760.0 ,1321
10-Aug-2018,22770.0 ,22770.0 ,22800.0 ,1321
03-Aug-2018,22990.0 ,22990.0 ,23010.0 ,1321
27-Jul-2018,23170.0 ,23160.0 ,23170.0 ,1321
20-Jul-2018,23180.0 ,23160.0 ,23180.0 ,1321
13-Jul-2018,23080.0 ,23070.0 ,23080.0 ,1321
06-Jul-2018,22270.0 ,22260.0 ,22270.0 ,1321
29-Jun-2018,23110.0 ,23110.0 ,23130.0 ,1321
22-Jun-2018,23330.0 ,23330.0 ,23340.0 ,1321
15-Jun-2018,23660.0 ,23660.0 ,23680.0 ,1321
08-Jun-2018,23510.0 ,23500.0 ,23510.0 ,1321
01-Jun-2018,22950.0 ,22940.0 ,22970.0 ,1321
25-May-2018,23260.0 ,23260.0 ,23280.0 ,1321
18-May-2018,23740.0 ,23740.0 ,23750.0 ,1321
11-May-2018,23590.0 ,23580.0 ,23590.0 ,1321
04-May-2018,23270.0 ,23260.0 ,23280.0 ,1321
27-Apr-2018,23280.0 ,23270.0 ,23280.0 ,1321
20-Apr-2018,22970.0 ,22950.0 ,22970.0 ,1321
13-Apr-2018,22580.0 ,22560.0 ,22580.0 ,1321
06-Apr-2018,22360.0 ,22340.0 ,22360.0 ,1321
30-Mar-2018,22210.0 ,22210.0 ,22230.0 ,1321
23-Mar-2018,21160.0 ,21150.0 ,21200.0 ,1321
16-Mar-2018,22300.0 ,22280.0 ,22300.0 ,1321
09-Mar-2018,22090.0 ,22060.0 ,22090.0 ,1321
02-Mar-2018,21790.0 ,21770.0 ,21790.0 ,1321
23-Feb-2018,22500.0 ,22480.0 ,22500.0 ,1321
16-Feb-2018,22300.0 ,22300.0 ,22320.0 ,1321
09-Feb-2018,21980.0 ,21960.0 ,21980.0 ,1321
02-Feb-2018,23920.0 ,23910.0 ,23920.0 ,1321
26-Jan-2018,24300.0 ,24260.0 ,24300.0 ,1321
19-Jan-2018,24450.0 ,24450.0 ,24470.0 ,1321
12-Jan-2018,24310.0 ,24300.0 ,24310.0 ,1321
05-Jan-2018,24370.0 ,24360.0 ,24370.0 ,1321
29-Dec-2017,23410.0 ,23390.0 ,23410.0 ,1321
22-Dec-2017,23480.0 ,23480.0 ,23490.0 ,1321
15-Dec-2017,23160.0 ,23150.0 ,23160.0 ,1321
08-Dec-2017,23430.0 ,23420.0 ,23430.0 ,1321
01-Dec-2017,23440.0 ,23430.0 ,23440.0 ,1321
24-Nov-2017,23140.0 ,23140.0 ,23160.0 ,1321
17-Nov-2017,23010.0 ,22990.0 ,23010.0 ,1321
10-Nov-2017,23300.0 ,23290.0 ,23300.0 ,1321
03-Nov-2017,23140.0 ,23130.0 ,23140.0 ,1321
27-Oct-2017,22590.0 ,22590.0 ,22600.0 ,1321
20-Oct-2017,22010.0 ,22010.0 ,22020.0 ,1321
13-Oct-2017,21720.0 ,21720.0 ,21730.0 ,1321
06-Oct-2017,21250.0 ,21240.0 ,21250.0 ,1321
29-Sept-2017,20870.0 ,20860.0 ,20880.0 ,1321
22-Sept-2017,20700.0 ,20700.0 ,20720.0 ,1321
15-Sept-2017,20310.0 ,20290.0 ,20310.0 ,1321
08-Sept-2017,19660.0 ,19660.0 ,19670.0 ,1321
01-Sept-2017,20090.0 ,20080.0 ,20090.0 ,1321
25-Aug-2017,19850.0 ,19830.0 ,19850.0 ,1321
18-Aug-2017,19860.0 ,19840.0 ,19860.0 ,1321
11-Aug-2017,20110.0 ,20110.0 ,20120.0 ,1321
04-Aug-2017,20340.0 ,20340.0 ,20360.0 ,1321
28-Jul-2017,20340.0 ,20340.0 ,20350.0 ,1321
21-Jul-2017,20500.0 ,20480.0 ,20500.0 ,1321
14-Jul-2017,20530.0 ,20510.0 ,20530.0 ,1321
07-Jul-2017,20340.0 ,20320.0 ,20340.0 ,1321
30-Jun-2017,20720.0 ,20700.0 ,20720.0 ,1321
23-Jun-2017,20790.0 ,20790.0 ,20800.0 ,1321
16-Jun-2017,20610.0 ,20590.0 ,20610.0 ,1321
09-Jun-2017,20680.0 ,20660.0 ,20680.0 ,1321
02-Jun-2017,20860.0 ,20850.0 ,20870.0 ,1321
26-May-2017,20350.0 ,20340.0 ,20350.0 ,1321
19-May-2017,20250.0 ,20240.0 ,20250.0 ,1321
12-May-2017,20530.0 ,20530.0 ,20540.0 ,1321
05-May-2017,20070.0 ,20070.0 ,20080.0 ,1321
28-Apr-2017,19830.0 ,19810.0 ,19830.0 ,1321
21-Apr-2017,19240.0 ,19220.0 ,19240.0 ,1321
14-Apr-2017,18920.0 ,18920.0 ,18930.0 ,1321
07-Apr-2017,19300.0 ,19280.0 ,19300.0 ,1321
31-Mar-2017,19540.0 ,19540.0 ,19550.0 ,1321
24-Mar-2017,19750.0 ,19750.0 ,19770.0 ,1321
17-Mar-2017,20020.0 ,20020.0 ,20040.0 ,1321
10-Mar-2017,20110.0 ,20110.0 ,20130.0 ,1321
03-Mar-2017,19980.0 ,19960.0 ,19980.0 ,1321
24-Feb-2017,19800.0 ,19780.0 ,19800.0 ,1321
17-Feb-2017,19730.0 ,19710.0 ,19730.0 ,1321
10-Feb-2017,19860.0 ,19860.0 ,19880.0 ,1321
03-Feb-2017,19400.0 ,19390.0 ,19400.0 ,1321
27-Jan-2017,19930.0 ,19930.0 ,19950.0 ,1321
20-Jan-2017,19630.0 ,19630.0 ,19650.0 ,1321
13-Jan-2017,19790.0 ,19770.0 ,19790.0 ,1321
